SiteEUI(kBtu/sf)
130.3999939
98.69999695
57.59999847
40.20000076
51.59999847
56.59999847
57.79999924
92.69999695
92.19999695
83.40000153
23.29999924
77.19999695
60.59999847
0.0
39.09999847
32.0
31.5
29.0
66.0
48.20000076
52.20000076
74.30000305
30.0
3.5
53.09999847
46.09999847
30.89999962
37.79999924
83.5
74.69999695
35.0
129.6999969
35.70000076
0.0
39.0
36.40000153
50.0
70.59999847
43.5
88.30000305
88.80000305
35.0
45.79999924
42.90000153
20.70000076
34.40000153
37.59999847
69.59999847
23.70000076
73.5
45.5
37.20000076
44.40000153
33.70000076
16.5
37.90000153
25.39999962
45.0
39.70000076
8.899999619
55.5
68.69999695
38.79999924
24.89999962
23.20000076
31.70000076
19.29999924
34.59999847
34.40000153
21.0
29.60000038
78.19999695
124.0
39.09999847
28.29999924
38.5
35.5
38.5
45.20000076
68.90000153
42.20000076
37.0
81.30000305
116.0
36.90000153
97.59999847
114.0
34.20000076
25.0
39.0
38.29999924
18.60000038
80.09999847
31.79999924
37.70000076
0.0
33.09999847
34.0
100.0
15.19999981
61.5
0.0
77.30000305
129.0
48.90000153
37.0
32.09999847
40.40000153
54.90000153
35.20000076
26.10000038
27.20000076
31.70000076
35.09999847
83.80000305
21.89999962
35.40000153
47.79999924
31.60000038
31.39999962
21.89999962
44.70000076
19.29999924
65.40000153
11.39999962
12.60000038
39.59999847
52.09999847
30.10000038
44.0
65.59999847
46.70000076
92.30000305
66.5
52.20000076
37.09999847
19.20000076
36.20000076
42.09999847
27.79999924
76.69999695
75.19999695
41.09999847
34.20000076
42.29999924
75.0
35.79999924
43.90000153
31.0
78.30000305
95.30000305
31.0
42.0
71.69999695
32.0
52.70000076
54.5
52.29999924
50.0
3.599999905
10.60000038
10.60000038
34.20000076
44.5
55.20000076
73.80000305
108.3000031
50.09999847
53.09999847
65.0
49.40000153
90.40000153
41.5
21.79999924
28.89999962
56.59999847
56.5
56.5
45.79999924
33.20000076
3.200000048
1.399999976
31.60000038
14.69999981
39.70000076
43.0
59.40000153
25.0
25.79999924
130.6999969
18.79999924
33.29999924
28.70000076
43.59999847
30.89999962
36.0
57.79999924
18.29999924
55.90000153
16.29999924
90.69999695
92.90000153
30.60000038
96.19999695
97.19999695
80.59999847
89.40000153
53.29999924
116.3000031
74.90000153
36.70000076
63.40000153
69.09999847
98.40000153
46.90000153
30.89999962
66.40000153
52.5
39.0
65.90000153
52.59999847
123.6999969
50.0
113.3000031
73.80000305
65.59999847
39.5
55.5
51.79999924
75.80000305
104.0999985
21.79999924
49.79999924
0.0
15.30000019
15.0
38.40000153
63.90000153
59.40000153
47.90000153
20.20000076
42.29999924
18.0
58.20000076
79.5
44.90000153
50.70000076
57.40000153
65.30000305
106.1999969
24.89999962
58.40000153
83.59999847
26.0
74.80000305
45.5
25.10000038
41.29999924
24.0
79.59999847
12.69999981
27.10000038
51.40000153
43.40000153
94.80000305
61.40000153
93.30000305
47.20000076
53.29999924
35.40000153
60.5
16.20000076
64.80000305
50.90000153
73.30000305
66.40000153
11.5
0.0
55.90000153
58.20000076
133.3999939
8.199999809
0.0
50.70000076
40.20000076
67.09999847
136.6000061
38.5
14.60000038
65.90000153
63.40000153
56.20000076
64.40000153
94.5
52.20000076
29.10000038
64.59999847
44.70000076
37.20000076
49.29999924
5.300000191
37.40000153
14.5
115.8000031
41.90000153
19.29999924
42.40000153
56.59999847
9.100000381
50.5
38.40000153
13.5
46.09999847
53.5
111.4000015
34.70000076
74.30000305
14.80000019
48.0
47.20000076
99.19999695
68.09999847
130.1000061
23.29999924
47.5
49.29999924
9.399999619
38.79999924
115.4000015
86.69999695
92.30000305
9.600000381
37.90000153
27.20000076
65.19999695
16.39999962
117.4000015
77.90000153
52.70000076
7.099999905
76.59999847
38.40000153
31.89999962
55.0
62.0
44.0
41.29999924
35.0
71.90000153
62.0
110.5999985
71.59999847
119.9000015
55.29999924
37.29999924
8.5
6.5
41.79999924
82.59999847
15.0
57.09999847
19.70000076
0.0
85.40000153
90.19999695
45.79999924
38.5
59.59999847
48.5
13.39999962
53.59999847
45.70000076
50.59999847
3.799999952
79.90000153
19.89999962
34.70000076
39.20000076
54.79999924
96.09999847
44.59999847
30.79999924
43.79999924
27.60000038
23.10000038
47.70000076
64.69999695
26.20000076
45.0
136.1999969
44.40000153
26.39999962
11.10000038
73.40000153
74.0
122.4000015
59.70000076
44.5
36.29999924
71.90000153
67.90000153
35.0
91.69999695
49.59999847
40.59999847
9.600000381
45.40000153
70.30000305
29.5
47.90000153
45.90000153
85.59999847
95.5
18.20000076
81.30000305
11.69999981
79.0
92.69999695
5.0
116.0999985
99.69999695
74.59999847
117.3000031
81.90000153
21.5
0.0
56.0
97.09999847
51.5
89.19999695
114.0
30.89999962
63.40000153
67.40000153
131.3999939
64.69999695
11.60000038
43.90000153
32.5
36.59999847
33.70000076
16.70000076
17.29999924
27.79999924
81.30000305
46.59999847
9.100000381
24.20000076
33.90000153
109.4000015
28.79999924
52.20000076
55.90000153
88.19999695
30.29999924
18.60000038
103.1999969
57.59999847
17.79999924
89.59999847
9.800000191
34.40000153
21.10000038
38.40000153
64.0
50.20000076
28.79999924
41.79999924
26.29999924
52.29999924
31.89999962
15.69999981
41.70000076
10.89999962
30.39999962
43.70000076
18.79999924
94.69999695
27.29999924
67.0
16.29999924
36.20000076
37.90000153
67.69999695
52.29999924
92.90000153
9.199999809
35.0
70.90000153
31.5
80.30000305
14.30000019
104.4000015
33.5
72.69999695
30.29999924
82.40000153
30.79999924
61.29999924
19.39999962
8.600000381
37.40000153
55.29999924
52.09999847
21.60000038
27.89999962
7.599999905
7.199999809
52.40000153
60.90000153
19.79999924
30.79999924
4.800000191
51.59999847
60.90000153
56.20000076
69.5
13.30000019
136.8999939
39.79999924
23.10000038
27.20000076
45.79999924
59.29999924
81.69999695
40.40000153
7.199999809
85.69999695
40.70000076
21.10000038
63.70000076
30.89999962
10.80000019
88.40000153
33.5
15.5
15.5
13.10000038
91.0
6.300000191
11.39999962
20.79999924
23.60000038
56.90000153
21.60000038
16.20000076
47.79999924
51.40000153
101.5
42.09999847
49.29999924
58.29999924
10.19999981
11.80000019
26.79999924
43.09999847
12.30000019
11.89999962
119.9000015
22.0
40.90000153
68.0
26.60000038
56.0
10.10000038
21.20000076
75.09999847
16.70000076
61.70000076
32.09999847
22.39999962
21.5
44.20000076
8.100000381
49.09999847
68.30000305
43.0
101.5999985
8.5
48.29999924
28.60000038
50.59999847
41.09999847
4.699999809
76.59999847
46.90000153
34.0
18.29999924
37.09999847
22.79999924
24.39999962
59.5
2.299999952
41.40000153
45.59999847
93.19999695
90.80000305
92.80000305
7.900000095
26.79999924
11.5
103.0
28.0
53.90000153
61.09999847
32.0
99.69999695
24.70000076
57.79999924
96.90000153
73.90000153
22.20000076
46.20000076
57.70000076
23.79999924
17.39999962
78.30000305
42.20000076
50.09999847
76.90000153
0.0
30.5
0.0
35.09999847
40.0
87.80000305
46.20000076
73.59999847
66.40000153
24.5
46.0
24.0
42.5
34.79999924
47.09999847
29.10000038
74.19999695
48.90000153
18.70000076
50.5
60.0
5.900000095
12.10000038
29.0
44.59999847
69.19999695
72.90000153
49.40000153
129.0
50.09999847
79.09999847
81.0
46.90000153
39.70000076
80.09999847
20.5
49.09999847
52.29999924
53.20000076
10.69999981
29.0
0.0
24.20000076
35.0
97.5
125.5
40.59999847
5.199999809
43.90000153
30.60000038
40.59999847
40.79999924
33.90000153
85.09999847
46.20000076
30.0
41.70000076
32.29999924
29.89999962
36.5
67.59999847
21.79999924
38.79999924
24.39999962
13.10000038
33.59999847
33.59999847
30.0
85.5
53.59999847
42.09999847
34.90000153
45.09999847
51.59999847
60.90000153
0.0
26.70000076
30.89999962
72.80000305
65.5
57.20000076
55.79999924
36.79999924
90.40000153
25.20000076
51.0
69.09999847
59.40000153
51.0
63.09999847
